year,value,region_code,region_name
1987,8.5,KU072,Hailuoto
1988,11.5,KU072,Hailuoto
1989,8.1,KU072,Hailuoto
1990,11.1,KU072,Hailuoto
1991,16.4,KU072,Hailuoto
1992,21.1,KU072,Hailuoto
1993,23.9,KU072,Hailuoto
1994,19.8,KU072,Hailuoto
1995,22.8,KU072,Hailuoto
1996,18.6,KU072,Hailuoto
1997,18.5,KU072,Hailuoto
1998,13.5,KU072,Hailuoto
1999,16.6,KU072,Hailuoto
2000,15.3,KU072,Hailuoto
2001,13.5,KU072,Hailuoto
2002,12.1,KU072,Hailuoto
2003,13.3,KU072,Hailuoto
2004,15.3,KU072,Hailuoto
2005,12.6,KU072,Hailuoto
2006,12.3,KU072,Hailuoto
2007,13.0,KU072,Hailuoto
2008,13.0,KU072,Hailuoto
2009,13.6,KU072,Hailuoto
2010,14.5,KU072,Hailuoto
2011,12.8,KU072,Hailuoto
2012,12.9,KU072,Hailuoto
2013,11.2,KU072,Hailuoto
2014,14.7,KU072,Hailuoto
2015,14.8,KU072,Hailuoto
2016,11.9,KU072,Hailuoto
2017,9.9,KU072,Hailuoto
2018,7.6,KU072,Hailuoto
2019,7.1,KU072,Hailuoto
2020,10.1,KU072,Hailuoto
2021,9.1,KU072,Hailuoto
2022,9.8,KU072,Hailuoto
2023,10.7,KU072,Hailuoto
2024,12.8,KU072,Hailuoto
1987,4.5,KU074,Halsua
1988,5.1,KU074,Halsua
1989,6.1,KU074,Halsua
1990,6.6,KU074,Halsua
1991,10.8,KU074,Halsua
1992,16.0,KU074,Halsua
1993,20.5,KU074,Halsua
1994,20.2,KU074,Halsua
1995,19.8,KU074,Halsua
1996,18.7,KU074,Halsua
1997,17.3,KU074,Halsua
1998,14.7,KU074,Halsua
1999,13.8,KU074,Halsua
2000,13.1,KU074,Halsua
2001,13.3,KU074,Halsua
2002,9.5,KU074,Halsua
2003,10.1,KU074,Halsua
2004,11.0,KU074,Halsua
2005,11.9,KU074,Halsua
2006,9.1,KU074,Halsua
2007,7.4,KU074,Halsua
2008,11.0,KU074,Halsua
2009,10.5,KU074,Halsua
2010,10.1,KU074,Halsua
2011,10.5,KU074,Halsua
2012,8.9,KU074,Halsua
2013,9.8,KU074,Halsua
2014,7.8,KU074,Halsua
2015,10.1,KU074,Halsua
2016,8.8,KU074,Halsua
2017,8.0,KU074,Halsua
2018,6.5,KU074,Halsua
2019,8.9,KU074,Halsua
2020,11.1,KU074,Halsua
2021,7.6,KU074,Halsua
2022,9.5,KU074,Halsua
2023,10.2,KU074,Halsua
2024,9.3,KU074,Halsua
1987,7.8,KU075,Hamina
1988,7.0,KU075,Hamina
1989,6.3,KU075,Hamina
1990,7.6,KU075,Hamina
1991,11.8,KU075,Hamina
1992,16.5,KU075,Hamina
1993,21.1,KU075,Hamina
1994,19.2,KU075,Hamina
1995,18.3,KU075,Hamina
1996,18.4,KU075,Hamina
1997,16.6,KU075,Hamina
1998,16.4,KU075,Hamina
1999,15.0,KU075,Hamina
2000,15.0,KU075,Hamina
2001,14.3,KU075,Hamina
2002,13.2,KU075,Hamina
2003,12.2,KU075,Hamina
2004,12.5,KU075,Hamina
2005,12.4,KU075,Hamina
2006,10.8,KU075,Hamina
2007,10.3,KU075,Hamina
2008,12.3,KU075,Hamina
2009,15.2,KU075,Hamina
2010,13.5,KU075,Hamina
2011,13.9,KU075,Hamina
2012,13.4,KU075,Hamina
2013,14.9,KU075,Hamina
2014,16.0,KU075,Hamina
2015,16.9,KU075,Hamina
2016,16.4,KU075,Hamina
2017,14.3,KU075,Hamina
2018,11.5,KU075,Hamina
2019,12.1,KU075,Hamina
2020,14.6,KU075,Hamina
2021,12.5,KU075,Hamina
2022,11.8,KU075,Hamina
2023,13.1,KU075,Hamina
2024,14.6,KU075,Hamina
1987,1.0,KU076,Hammarland
1988,0.8,KU076,Hammarland
1989,0.5,KU076,Hammarland
1990,0.6,KU076,Hammarland
1991,3.0,KU076,Hammarland
1992,6.6,KU076,Hammarland
1993,6.1,KU076,Hammarland
1994,9.0,KU076,Hammarland
1995,6.5,KU076,Hammarland
1996,6.6,KU076,Hammarland
1997,5.3,KU076,Hammarland
1998,3.4,KU076,Hammarland
1999,1.7,KU076,Hammarland
2000,1.9,KU076,Hammarland
2001,1.6,KU076,Hammarland
2002,1.3,KU076,Hammarland
2003,1.8,KU076,Hammarland
2004,1.7,KU076,Hammarland
2005,3.0,KU076,Hammarland
2006,2.8,KU076,Hammarland
2007,1.3,KU076,Hammarland
2008,2.4,KU076,Hammarland
2009,2.2,KU076,Hammarland
2010,2.7,KU076,Hammarland
2011,2.8,KU076,Hammarland
2012,3.1,KU076,Hammarland
2013,5.0,KU076,Hammarland
2014,4.7,KU076,Hammarland
2015,3.1,KU076,Hammarland
2016,3.4,KU076,Hammarland
2017,4.3,KU076,Hammarland
2018,3.8,KU076,Hammarland
2019,4.8,KU076,Hammarland
2020,8.7,KU076,Hammarland
2021,5.5,KU076,Hammarland
2022,4.7,KU076,Hammarland
2023,5.0,KU076,Hammarland
2024,4.8,KU076,Hammarland
1987,8.2,KU077,Hankasalmi
1988,6.8,KU077,Hankasalmi
1989,7.6,KU077,Hankasalmi
1990,9.7,KU077,Hankasalmi
1991,16.9,KU077,Hankasalmi
1992,20.1,KU077,Hankasalmi
1993,26.5,KU077,Hankasalmi
1994,25.4,KU077,Hankasalmi
1995,25.0,KU077,Hankasalmi
1996,25.9,KU077,Hankasalmi
1997,24.0,KU077,Hankasalmi
1998,22.7,KU077,Hankasalmi
1999,21.0,KU077,Hankasalmi
2000,19.0,KU077,Hankasalmi
2001,20.5,KU077,Hankasalmi
2002,18.0,KU077,Hankasalmi
2003,17.3,KU077,Hankasalmi
2004,17.1,KU077,Hankasalmi
2005,16.0,KU077,Hankasalmi
2006,13.7,KU077,Hankasalmi
2007,11.9,KU077,Hankasalmi
2008,11.9,KU077,Hankasalmi
2009,15.0,KU077,Hankasalmi
2010,14.1,KU077,Hankasalmi
2011,14.9,KU077,Hankasalmi
2012,15.4,KU077,Hankasalmi
2013,15.7,KU077,Hankasalmi
2014,17.4,KU077,Hankasalmi
2015,17.8,KU077,Hankasalmi
2016,17.0,KU077,Hankasalmi
2017,12.9,KU077,Hankasalmi
2018,13.0,KU077,Hankasalmi
2019,12.3,KU077,Hankasalmi
2020,14.4,KU077,Hankasalmi
2021,11.9,KU077,Hankasalmi
2022,11.3,KU077,Hankasalmi
2023,13.7,KU077,Hankasalmi
2024,13.2,KU077,Hankasalmi
1987,4.5,KU078,Hanko
1988,3.4,KU078,Hanko
1989,2.6,KU078,Hanko
1990,3.6,KU078,Hanko
1991,8.3,KU078,Hanko
1992,14.2,KU078,Hanko
1993,17.5,KU078,Hanko
1994,17.1,KU078,Hanko
1995,17.2,KU078,Hanko
1996,15.9,KU078,Hanko
1997,14.3,KU078,Hanko
1998,13.2,KU078,Hanko
1999,12.1,KU078,Hanko
2000,11.1,KU078,Hanko
2001,10.6,KU078,Hanko
2002,10.1,KU078,Hanko
2003,10.7,KU078,Hanko
2004,10.0,KU078,Hanko
2005,9.1,KU078,Hanko
2006,7.6,KU078,Hanko
2007,5.6,KU078,Hanko
2008,7.8,KU078,Hanko
2009,14.8,KU078,Hanko
2010,11.3,KU078,Hanko
2011,9.6,KU078,Hanko
2012,13.8,KU078,Hanko
2013,15.7,KU078,Hanko
2014,16.1,KU078,Hanko
2015,15.2,KU078,Hanko
2016,13.8,KU078,Hanko
2017,11.1,KU078,Hanko
2018,10.7,KU078,Hanko
2019,10.9,KU078,Hanko
2020,13.5,KU078,Hanko
2021,10.9,KU078,Hanko
2022,10.1,KU078,Hanko
2023,11.3,KU078,Hanko
2024,10.8,KU078,Hanko
1987,5.8,KU079,Harjavalta
1988,6.2,KU079,Harjavalta
1989,3.7,KU079,Harjavalta
1990,5.0,KU079,Harjavalta
1991,10.1,KU079,Harjavalta
1992,14.6,KU079,Harjavalta
1993,18.3,KU079,Harjavalta
1994,15.8,KU079,Harjavalta
1995,15.4,KU079,Harjavalta
1996,17.1,KU079,Harjavalta
1997,15.3,KU079,Harjavalta
1998,15.1,KU079,Harjavalta
1999,14.8,KU079,Harjavalta
2000,14.3,KU079,Harjavalta
2001,14.3,KU079,Harjavalta
2002,14.3,KU079,Harjavalta
2003,14.2,KU079,Harjavalta
2004,14.2,KU079,Harjavalta
2005,14.4,KU079,Harjavalta
2006,12.5,KU079,Harjavalta
2007,9.5,KU079,Harjavalta
2008,9.8,KU079,Harjavalta
2009,13.0,KU079,Harjavalta
2010,12.4,KU079,Harjavalta
2011,11.4,KU079,Harjavalta
2012,11.2,KU079,Harjavalta
2013,13.5,KU079,Harjavalta
2014,13.8,KU079,Harjavalta
2015,14.2,KU079,Harjavalta
2016,14.1,KU079,Harjavalta
2017,13.1,KU079,Harjavalta
2018,11.3,KU079,Harjavalta
2019,11.5,KU079,Harjavalta
2020,14.0,KU079,Harjavalta
2021,10.6,KU079,Harjavalta
2022,10.2,KU079,Harjavalta
2023,12.4,KU079,Harjavalta
2024,12.7,KU079,Harjavalta
1987,4.9,KU081,Hartola
1988,4.2,KU081,Hartola
1989,3.1,KU081,Hartola
1990,4.4,KU081,Hartola
1991,9.8,KU081,Hartola
1992,15.8,KU081,Hartola
1993,19.6,KU081,Hartola
1994,16.2,KU081,Hartola
1995,18.6,KU081,Hartola
1996,19.2,KU081,Hartola
1997,18.5,KU081,Hartola
1998,16.6,KU081,Hartola
1999,13.1,KU081,Hartola
2000,14.8,KU081,Hartola
2001,14.1,KU081,Hartola
2002,12.9,KU081,Hartola
2003,12.7,KU081,Hartola
2004,12.4,KU081,Hartola
2005,12.5,KU081,Hartola
2006,10.6,KU081,Hartola
2007,10.6,KU081,Hartola
2008,14.1,KU081,Hartola
2009,13.7,KU081,Hartola
2010,12.2,KU081,Hartola
2011,12.2,KU081,Hartola
2012,13.6,KU081,Hartola
2013,13.0,KU081,Hartola
2014,18.4,KU081,Hartola
2015,16.7,KU081,Hartola
2016,14.7,KU081,Hartola
2017,13.4,KU081,Hartola
2018,12.9,KU081,Hartola
2019,13.2,KU081,Hartola
2020,14.2,KU081,Hartola
2021,11.5,KU081,Hartola
2022,15.7,KU081,Hartola
2023,14.6,KU081,Hartola
2024,14.2,KU081,Hartola
1987,4.4,KU082,Hattula
1988,3.7,KU082,Hattula
1989,2.6,KU082,Hattula
1990,3.5,KU082,Hattula
1991,9.7,KU082,Hattula
1992,16.2,KU082,Hattula
1993,20.4,KU082,Hattula
1994,18.1,KU082,Hattula
1995,18.5,KU082,Hattula
1996,17.4,KU082,Hattula
1997,15.2,KU082,Hattula
1998,14.0,KU082,Hattula
1999,12.6,KU082,Hattula
2000,12.1,KU082,Hattula
2001,10.5,KU082,Hattula
2002,10.4,KU082,Hattula
2003,9.7,KU082,Hattula
2004,9.8,KU082,Hattula
2005,8.9,KU082,Hattula
2006,7.3,KU082,Hattula
2007,6.3,KU082,Hattula
2008,7.1,KU082,Hattula
2009,9.3,KU082,Hattula
2010,8.6,KU082,Hattula
2011,7.3,KU082,Hattula
2012,8.0,KU082,Hattula
2013,9.0,KU082,Hattula
2014,10.4,KU082,Hattula
2015,10.7,KU082,Hattula
2016,9.7,KU082,Hattula
2017,8.0,KU082,Hattula
2018,6.9,KU082,Hattula
2019,7.0,KU082,Hattula
2020,9.4,KU082,Hattula
2021,7.3,KU082,Hattula
2022,5.9,KU082,Hattula
2023,7.7,KU082,Hattula
2024,7.8,KU082,Hattula
1987,4.0,KU086,Hausjärvi
1988,3.7,KU086,Hausjärvi
1989,3.3,KU086,Hausjärvi
1990,4.4,KU086,Hausjärvi
1991,11.2,KU086,Hausjärvi
1992,16.9,KU086,Hausjärvi
1993,22.0,KU086,Hausjärvi
1994,19.0,KU086,Hausjärvi
1995,19.4,KU086,Hausjärvi
1996,18.5,KU086,Hausjärvi
1997,15.6,KU086,Hausjärvi
1998,13.9,KU086,Hausjärvi
1999,11.5,KU086,Hausjärvi
2000,10.8,KU086,Hausjärvi
2001,10.0,KU086,Hausjärvi
2002,9.8,KU086,Hausjärvi
2003,9.1,KU086,Hausjärvi
2004,9.4,KU086,Hausjärvi
2005,8.5,KU086,Hausjärvi
2006,6.9,KU086,Hausjärvi
2007,5.6,KU086,Hausjärvi
2008,5.9,KU086,Hausjärvi
2009,8.5,KU086,Hausjärvi
2010,8.2,KU086,Hausjärvi
2011,7.3,KU086,Hausjärvi
2012,7.7,KU086,Hausjärvi
2013,8.8,KU086,Hausjärvi
2014,10.2,KU086,Hausjärvi
2015,9.5,KU086,Hausjärvi
2016,9.0,KU086,Hausjärvi
2017,7.6,KU086,Hausjärvi
2018,6.2,KU086,Hausjärvi
2019,5.7,KU086,Hausjärvi
2020,9.1,KU086,Hausjärvi
2021,8.3,KU086,Hausjärvi
2022,6.7,KU086,Hausjärvi
2023,8.3,KU086,Hausjärvi
2024,8.7,KU086,Hausjärvi
1987,10.1,KU111,Heinola
1988,6.1,KU111,Heinola
1989,4.6,KU111,Heinola
1990,6.9,KU111,Heinola
1991,14.2,KU111,Heinola
1992,19.7,KU111,Heinola
1993,24.1,KU111,Heinola
1994,23.0,KU111,Heinola
1995,22.5,KU111,Heinola
1996,23.1,KU111,Heinola
1997,20.0,KU111,Heinola
1998,18.6,KU111,Heinola
1999,18.4,KU111,Heinola
2000,15.9,KU111,Heinola
2001,16.0,KU111,Heinola
2002,14.5,KU111,Heinola
2003,15.4,KU111,Heinola
2004,15.7,KU111,Heinola
2005,15.0,KU111,Heinola
2006,13.2,KU111,Heinola
2007,11.1,KU111,Heinola
2008,11.8,KU111,Heinola
2009,18.0,KU111,Heinola
2010,15.7,KU111,Heinola
2011,14.3,KU111,Heinola
2012,15.4,KU111,Heinola
2013,17.1,KU111,Heinola
2014,19.5,KU111,Heinola
2015,19.6,KU111,Heinola
2016,17.6,KU111,Heinola
2017,14.8,KU111,Heinola
2018,14.6,KU111,Heinola
2019,15.4,KU111,Heinola
2020,18.3,KU111,Heinola
2021,14.9,KU111,Heinola
2022,15.2,KU111,Heinola
2023,15.6,KU111,Heinola
2024,17.6,KU111,Heinola
1987,8.8,KU090,Heinävesi
1988,8.6,KU090,Heinävesi
1989,6.4,KU090,Heinävesi
1990,7.6,KU090,Heinävesi
1991,13.3,KU090,Heinävesi
1992,21.5,KU090,Heinävesi
1993,24.8,KU090,Heinävesi
1994,21.1,KU090,Heinävesi
1995,22.2,KU090,Heinävesi
1996,21.7,KU090,Heinävesi
1997,18.6,KU090,Heinävesi
1998,16.2,KU090,Heinävesi
1999,15.5,KU090,Heinävesi
2000,15.1,KU090,Heinävesi
2001,13.7,KU090,Heinävesi
2002,11.2,KU090,Heinävesi
2003,10.2,KU090,Heinävesi
2004,11.0,KU090,Heinävesi
2005,11.6,KU090,Heinävesi
2006,11.3,KU090,Heinävesi
2007,10.5,KU090,Heinävesi
2008,10.5,KU090,Heinävesi
2009,15.3,KU090,Heinävesi
2010,13.2,KU090,Heinävesi
2011,13.7,KU090,Heinävesi
2012,13.9,KU090,Heinävesi
2013,14.9,KU090,Heinävesi
2014,17.8,KU090,Heinävesi
2015,18.7,KU090,Heinävesi
2016,17.5,KU090,Heinävesi
2017,16.6,KU090,Heinävesi
2018,14.6,KU090,Heinävesi
2019,14.1,KU090,Heinävesi
2020,16.5,KU090,Heinävesi
2021,15.3,KU090,Heinävesi
2022,13.3,KU090,Heinävesi
2023,14.3,KU090,Heinävesi
2024,13.3,KU090,Heinävesi
1987,2.3,KU091,Helsinki
1988,1.8,KU091,Helsinki
1989,1.4,KU091,Helsinki
1990,2.0,KU091,Helsinki
1991,9.1,KU091,Helsinki
1992,14.5,KU091,Helsinki
1993,18.7,KU091,Helsinki
1994,18.2,KU091,Helsinki
1995,17.6,KU091,Helsinki
1996,16.7,KU091,Helsinki
1997,13.7,KU091,Helsinki
1998,11.1,KU091,Helsinki
1999,10.0,KU091,Helsinki
2000,8.4,KU091,Helsinki
2001,8.6,KU091,Helsinki
2002,9.0,KU091,Helsinki
2003,9.7,KU091,Helsinki
2004,9.6,KU091,Helsinki
2005,9.1,KU091,Helsinki
2006,8.0,KU091,Helsinki
2007,6.3,KU091,Helsinki
2008,6.2,KU091,Helsinki
2009,8.4,KU091,Helsinki
2010,7.8,KU091,Helsinki
2011,7.6,KU091,Helsinki
2012,8.3,KU091,Helsinki
2013,10.1,KU091,Helsinki
2014,11.7,KU091,Helsinki
2015,12.4,KU091,Helsinki
2016,12.0,KU091,Helsinki
2017,10.4,KU091,Helsinki
2018,9.1,KU091,Helsinki
2019,9.0,KU091,Helsinki
2020,14.3,KU091,Helsinki
2021,11.0,KU091,Helsinki
2022,10.2,KU091,Helsinki
2023,11.2,KU091,Helsinki
2024,12.3,KU091,Helsinki
1987,7.1,KU097,Hirvensalmi
1988,7.2,KU097,Hirvensalmi
1989,5.7,KU097,Hirvensalmi
1990,8.5,KU097,Hirvensalmi
1991,15.4,KU097,Hirvensalmi
1992,19.3,KU097,Hirvensalmi
1993,24.7,KU097,Hirvensalmi
1994,22.9,KU097,Hirvensalmi
1995,24.0,KU097,Hirvensalmi
1996,23.9,KU097,Hirvensalmi
1997,22.9,KU097,Hirvensalmi
1998,22.0,KU097,Hirvensalmi
1999,22.0,KU097,Hirvensalmi
2000,20.8,KU097,Hirvensalmi
2001,20.0,KU097,Hirvensalmi
2002,18.2,KU097,Hirvensalmi
2003,16.0,KU097,Hirvensalmi
2004,16.3,KU097,Hirvensalmi
2005,14.1,KU097,Hirvensalmi
2006,11.7,KU097,Hirvensalmi
2007,10.8,KU097,Hirvensalmi
2008,13.7,KU097,Hirvensalmi
2009,13.9,KU097,Hirvensalmi
2010,13.5,KU097,Hirvensalmi
2011,12.2,KU097,Hirvensalmi
2012,12.2,KU097,Hirvensalmi
2013,16.6,KU097,Hirvensalmi
2014,16.5,KU097,Hirvensalmi
2015,15.9,KU097,Hirvensalmi
2016,16.6,KU097,Hirvensalmi
2017,16.2,KU097,Hirvensalmi
2018,14.8,KU097,Hirvensalmi
2019,12.4,KU097,Hirvensalmi
2020,15.0,KU097,Hirvensalmi
2021,12.1,KU097,Hirvensalmi
2022,11.8,KU097,Hirvensalmi
2023,14.7,KU097,Hirvensalmi
2024,12.0,KU097,Hirvensalmi
1987,4.2,KU098,Hollola
1988,3.1,KU098,Hollola
1989,2.6,KU098,Hollola
1990,4.4,KU098,Hollola
1991,12.6,KU098,Hollola
1992,18.6,KU098,Hollola
1993,23.4,KU098,Hollola
1994,21.3,KU098,Hollola
1995,19.9,KU098,Hollola
1996,19.0,KU098,Hollola
1997,15.4,KU098,Hollola
1998,14.0,KU098,Hollola
1999,13.9,KU098,Hollola
2000,12.5,KU098,Hollola
2001,11.7,KU098,Hollola
2002,11.7,KU098,Hollola
2003,11.1,KU098,Hollola
2004,10.9,KU098,Hollola
2005,11.0,KU098,Hollola
2006,9.5,KU098,Hollola
2007,7.6,KU098,Hollola
2008,8.3,KU098,Hollola
2009,11.6,KU098,Hollola
2010,10.2,KU098,Hollola
2011,9.2,KU098,Hollola
2012,9.7,KU098,Hollola
2013,11.2,KU098,Hollola
2014,13.4,KU098,Hollola
2015,13.2,KU098,Hollola
2016,12.1,KU098,Hollola
2017,10.5,KU098,Hollola
2018,9.0,KU098,Hollola
2019,9.1,KU098,Hollola
2020,12.9,KU098,Hollola
2021,9.3,KU098,Hollola
2022,8.0,KU098,Hollola
2023,9.0,KU098,Hollola
2024,9.6,KU098,Hollola
1987,5.3,KU102,Huittinen
1988,5.0,KU102,Huittinen
1989,4.0,KU102,Huittinen
1990,5.3,KU102,Huittinen
1991,10.1,KU102,Huittinen
1992,16.2,KU102,Huittinen
1993,20.4,KU102,Huittinen
1994,17.5,KU102,Huittinen
1995,17.2,KU102,Huittinen
1996,15.9,KU102,Huittinen
1997,13.3,KU102,Huittinen
1998,12.6,KU102,Huittinen
1999,11.9,KU102,Huittinen
2000,11.1,KU102,Huittinen
2001,12.7,KU102,Huittinen
2002,12.0,KU102,Huittinen
2003,11.0,KU102,Huittinen
2004,11.1,KU102,Huittinen
2005,10.0,KU102,Huittinen
2006,7.9,KU102,Huittinen
2007,7.4,KU102,Huittinen
2008,8.0,KU102,Huittinen
2009,9.9,KU102,Huittinen
2010,8.8,KU102,Huittinen
2011,8.6,KU102,Huittinen
2012,8.5,KU102,Huittinen
2013,8.6,KU102,Huittinen
2014,10.3,KU102,Huittinen
2015,10.9,KU102,Huittinen
2016,10.1,KU102,Huittinen
2017,8.7,KU102,Huittinen
2018,7.4,KU102,Huittinen
2019,7.5,KU102,Huittinen
2020,9.6,KU102,Huittinen
2021,7.4,KU102,Huittinen
2022,6.8,KU102,Huittinen
2023,8.4,KU102,Huittinen
2024,9.1,KU102,Huittinen
1987,3.7,KU103,Humppila
1988,3.3,KU103,Humppila
1989,2.6,KU103,Humppila
1990,3.6,KU103,Humppila
1991,9.9,KU103,Humppila
1992,19.8,KU103,Humppila
1993,23.6,KU103,Humppila
1994,20.9,KU103,Humppila
1995,21.3,KU103,Humppila
1996,19.3,KU103,Humppila
1997,14.9,KU103,Humppila
1998,13.9,KU103,Humppila
1999,14.2,KU103,Humppila
2000,12.2,KU103,Humppila
2001,12.1,KU103,Humppila
2002,13.5,KU103,Humppila
2003,13.0,KU103,Humppila
2004,12.7,KU103,Humppila
2005,10.2,KU103,Humppila
2006,10.5,KU103,Humppila
2007,8.5,KU103,Humppila
2008,11.3,KU103,Humppila
2009,14.9,KU103,Humppila
2010,11.9,KU103,Humppila
2011,10.9,KU103,Humppila
2012,10.2,KU103,Humppila
2013,15.9,KU103,Humppila
2014,15.0,KU103,Humppila
2015,17.1,KU103,Humppila
2016,13.4,KU103,Humppila
2017,10.0,KU103,Humppila
2018,10.4,KU103,Humppila
2019,10.0,KU103,Humppila
2020,11.8,KU103,Humppila
2021,11.1,KU103,Humppila
2022,10.5,KU103,Humppila
2023,12.6,KU103,Humppila
2024,10.7,KU103,Humppila
1987,22.0,KU105,Hyrynsalmi
1988,16.1,KU105,Hyrynsalmi
1989,11.1,KU105,Hyrynsalmi
1990,12.2,KU105,Hyrynsalmi
1991,19.5,KU105,Hyrynsalmi
1992,33.3,KU105,Hyrynsalmi
1993,33.8,KU105,Hyrynsalmi
1994,27.1,KU105,Hyrynsalmi
1995,31.3,KU105,Hyrynsalmi
1996,32.1,KU105,Hyrynsalmi
1997,26.6,KU105,Hyrynsalmi
1998,27.3,KU105,Hyrynsalmi
1999,29.2,KU105,Hyrynsalmi
2000,27.6,KU105,Hyrynsalmi
2001,29.5,KU105,Hyrynsalmi
2002,29.5,KU105,Hyrynsalmi
2003,25.7,KU105,Hyrynsalmi
2004,26.2,KU105,Hyrynsalmi
2005,25.7,KU105,Hyrynsalmi
2006,22.4,KU105,Hyrynsalmi
2007,20.0,KU105,Hyrynsalmi
2008,18.1,KU105,Hyrynsalmi
2009,19.6,KU105,Hyrynsalmi
2010,17.8,KU105,Hyrynsalmi
2011,17.9,KU105,Hyrynsalmi
2012,17.6,KU105,Hyrynsalmi
2013,20.4,KU105,Hyrynsalmi
2014,22.6,KU105,Hyrynsalmi
2015,23.2,KU105,Hyrynsalmi
2016,19.1,KU105,Hyrynsalmi
2017,18.5,KU105,Hyrynsalmi
2018,14.0,KU105,Hyrynsalmi
2019,12.7,KU105,Hyrynsalmi
2020,15.6,KU105,Hyrynsalmi
2021,13.6,KU105,Hyrynsalmi
2022,15.0,KU105,Hyrynsalmi
2023,13.9,KU105,Hyrynsalmi
2024,14.0,KU105,Hyrynsalmi
1987,3.1,KU106,Hyvinkää
1988,2.8,KU106,Hyvinkää
1989,2.3,KU106,Hyvinkää
1990,3.8,KU106,Hyvinkää
1991,10.2,KU106,Hyvinkää
1992,16.3,KU106,Hyvinkää
1993,20.3,KU106,Hyvinkää
1994,18.9,KU106,Hyvinkää
1995,18.0,KU106,Hyvinkää
1996,17.5,KU106,Hyvinkää
1997,14.6,KU106,Hyvinkää
1998,13.5,KU106,Hyvinkää
1999,12.4,KU106,Hyvinkää
2000,10.4,KU106,Hyvinkää
2001,9.4,KU106,Hyvinkää
2002,9.4,KU106,Hyvinkää
2003,9.8,KU106,Hyvinkää
2004,10.1,KU106,Hyvinkää
2005,9.5,KU106,Hyvinkää
2006,7.9,KU106,Hyvinkää
2007,6.5,KU106,Hyvinkää
2008,6.9,KU106,Hyvinkää
2009,9.4,KU106,Hyvinkää
2010,8.6,KU106,Hyvinkää
2011,8.0,KU106,Hyvinkää
2012,8.8,KU106,Hyvinkää
2013,11.1,KU106,Hyvinkää
2014,12.0,KU106,Hyvinkää
2015,12.8,KU106,Hyvinkää
2016,11.3,KU106,Hyvinkää
2017,9.9,KU106,Hyvinkää
2018,8.4,KU106,Hyvinkää
2019,8.6,KU106,Hyvinkää
2020,13.0,KU106,Hyvinkää
2021,10.0,KU106,Hyvinkää
2022,9.6,KU106,Hyvinkää
2023,10.5,KU106,Hyvinkää
2024,11.5,KU106,Hyvinkää
1987,6.8,KU108,Hämeenkyrö
1988,5.9,KU108,Hämeenkyrö
1989,5.1,KU108,Hämeenkyrö
1990,5.9,KU108,Hämeenkyrö
1991,14.0,KU108,Hämeenkyrö
1992,17.5,KU108,Hämeenkyrö
1993,21.0,KU108,Hämeenkyrö
1994,16.7,KU108,Hämeenkyrö
1995,17.0,KU108,Hämeenkyrö
1996,18.6,KU108,Hämeenkyrö
1997,15.4,KU108,Hämeenkyrö
1998,14.2,KU108,Hämeenkyrö
1999,14.0,KU108,Hämeenkyrö
2000,12.7,KU108,Hämeenkyrö
2001,12.8,KU108,Hämeenkyrö
2002,13.1,KU108,Hämeenkyrö
2003,13.8,KU108,Hämeenkyrö
2004,13.4,KU108,Hämeenkyrö
2005,12.2,KU108,Hämeenkyrö
2006,9.3,KU108,Hämeenkyrö
2007,8.6,KU108,Hämeenkyrö
2008,9.3,KU108,Hämeenkyrö
2009,14.2,KU108,Hämeenkyrö
2010,9.9,KU108,Hämeenkyrö
2011,8.5,KU108,Hämeenkyrö
2012,9.8,KU108,Hämeenkyrö
2013,13.7,KU108,Hämeenkyrö
2014,15.2,KU108,Hämeenkyrö
2015,14.4,KU108,Hämeenkyrö
2016,12.9,KU108,Hämeenkyrö
2017,9.9,KU108,Hämeenkyrö
2018,7.9,KU108,Hämeenkyrö
2019,8.2,KU108,Hämeenkyrö
2020,11.4,KU108,Hämeenkyrö
2021,8.7,KU108,Hämeenkyrö
2022,8.2,KU108,Hämeenkyrö
2023,10.6,KU108,Hämeenkyrö
2024,12.4,KU108,Hämeenkyrö
1987,5.2,KU109,Hämeenlinna
1988,4.5,KU109,Hämeenlinna
1989,2.8,KU109,Hämeenlinna
1990,4.8,KU109,Hämeenlinna
1991,11.8,KU109,Hämeenlinna
1992,17.8,KU109,Hämeenlinna
1993,22.4,KU109,Hämeenlinna
1994,20.8,KU109,Hämeenlinna
1995,20.0,KU109,Hämeenlinna
1996,20.0,KU109,Hämeenlinna
1997,17.1,KU109,Hämeenlinna
1998,15.8,KU109,Hämeenlinna
1999,14.5,KU109,Hämeenlinna
2000,13.4,KU109,Hämeenlinna
2001,12.3,KU109,Hämeenlinna
2002,11.2,KU109,Hämeenlinna
2003,11.5,KU109,Hämeenlinna
2004,11.2,KU109,Hämeenlinna
2005,10.6,KU109,Hämeenlinna
2006,8.7,KU109,Hämeenlinna
2007,7.4,KU109,Hämeenlinna
2008,8.4,KU109,Hämeenlinna
2009,11.2,KU109,Hämeenlinna
2010,10.6,KU109,Hämeenlinna
2011,9.2,KU109,Hämeenlinna
2012,10.1,KU109,Hämeenlinna
2013,11.8,KU109,Hämeenlinna
2014,12.9,KU109,Hämeenlinna
2015,13.6,KU109,Hämeenlinna
2016,13.7,KU109,Hämeenlinna
