Alue,Vuosi,tyollisyysaste,unemployment_rate,taloudellinenhuoltosuhde,region,year,value,region_code,region_name
KU149,2004,73.8,7.5,120.0,KU149,2004,7.5,KU149,Inkoo
KU149,2005,74.9,7.0,119.0,KU149,2005,7.0,KU149,Inkoo
KU149,2006,75.3,6.4,119.0,KU149,2006,6.4,KU149,Inkoo
KU149,2007,77.9,5.0,113.0,KU149,2007,5.0,KU149,Inkoo
KU149,2008,78.2,4.4,112.0,KU149,2008,4.4,KU149,Inkoo
KU149,2009,76.6,5.9,114.0,KU149,2009,5.9,KU149,Inkoo
KU149,2010,77.2,5.4,114.0,KU149,2010,5.4,KU149,Inkoo
KU149,2011,77.7,5.4,114.0,KU149,2011,5.4,KU149,Inkoo
KU149,2012,76.9,6.0,118.0,KU149,2012,6.0,KU149,Inkoo
KU149,2013,77.0,6.3,121.0,KU149,2013,6.3,KU149,Inkoo
KU149,2014,76.9,8.0,126.0,KU149,2014,8.0,KU149,Inkoo
KU149,2015,76.5,9.1,131.0,KU149,2015,9.1,KU149,Inkoo
KU149,2016,77.1,8.1,132.0,KU149,2016,8.1,KU149,Inkoo
KU149,2017,78.4,7.4,127.0,KU149,2017,7.4,KU149,Inkoo
KU149,2018,79.0,6.0,126.0,KU149,2018,6.0,KU149,Inkoo
KU149,2019,79.7,6.2,126.0,KU149,2019,6.2,KU149,Inkoo
KU149,2020,76.2,9.6,134.0,KU149,2020,9.6,KU149,Inkoo
KU149,2021,79.0,6.9,123.0,KU149,2021,6.9,KU149,Inkoo
KU149,2022,80.4,6.4,122.0,KU149,2022,6.4,KU149,Inkoo
KU149,2023,80.5,6.2,118.0,KU149,2023,6.2,KU149,Inkoo
KU149,2024,81.4,5.7,116.0,KU149,2024,5.7,KU149,Inkoo
KU151,1987,67.7,7.0,143.0,KU151,1987,7.0,KU151,Isojoki
KU151,1988,68.4,7.4,145.0,KU151,1988,7.4,KU151,Isojoki
KU151,1989,67.1,8.1,152.0,KU151,1989,8.1,KU151,Isojoki
KU151,1990,68.6,7.8,151.0,KU151,1990,7.8,KU151,Isojoki
KU151,1991,62.5,15.7,177.0,KU151,1991,15.7,KU151,Isojoki
KU151,1992,60.7,19.0,191.0,KU151,1992,19.0,KU151,Isojoki
KU151,1993,56.9,23.9,215.0,KU151,1993,23.9,KU151,Isojoki
KU151,1994,59.1,19.4,208.0,KU151,1994,19.4,KU151,Isojoki
KU151,1995,57.9,20.4,219.0,KU151,1995,20.4,KU151,Isojoki
KU151,1996,57.0,21.0,224.0,KU151,1996,21.0,KU151,Isojoki
KU151,1997,60.8,18.1,208.0,KU151,1997,18.1,KU151,Isojoki
KU151,1998,63.6,15.4,193.0,KU151,1998,15.4,KU151,Isojoki
KU151,1999,63.6,14.0,194.0,KU151,1999,14.0,KU151,Isojoki
KU151,2000,64.1,13.3,190.0,KU151,2000,13.3,KU151,Isojoki
KU151,2001,64.5,12.6,186.0,KU151,2001,12.6,KU151,Isojoki
KU151,2002,66.1,9.5,179.0,KU151,2002,9.5,KU151,Isojoki
KU151,2003,65.2,10.5,179.0,KU151,2003,10.5,KU151,Isojoki
KU151,2004,65.3,9.6,180.0,KU151,2004,9.6,KU151,Isojoki
KU151,2005,65.0,11.2,184.0,KU151,2005,11.2,KU151,Isojoki
KU151,2006,67.7,8.7,173.0,KU151,2006,8.7,KU151,Isojoki
KU151,2007,67.7,8.1,172.0,KU151,2007,8.1,KU151,Isojoki
KU151,2008,68.3,7.5,169.0,KU151,2008,7.5,KU151,Isojoki
KU151,2009,68.1,7.7,171.0,KU151,2009,7.7,KU151,Isojoki
KU151,2010,68.7,6.7,166.0,KU151,2010,6.7,KU151,Isojoki
KU151,2011,68.4,8.1,165.0,KU151,2011,8.1,KU151,Isojoki
KU151,2012,66.6,11.1,171.0,KU151,2012,11.1,KU151,Isojoki
KU151,2013,69.9,8.6,162.0,KU151,2013,8.6,KU151,Isojoki
KU151,2014,70.4,10.3,160.0,KU151,2014,10.3,KU151,Isojoki
KU151,2015,71.6,10.3,159.0,KU151,2015,10.3,KU151,Isojoki
KU151,2016,69.5,10.6,166.0,KU151,2016,10.6,KU151,Isojoki
KU151,2017,73.7,7.9,156.0,KU151,2017,7.9,KU151,Isojoki
KU151,2018,73.7,5.8,152.0,KU151,2018,5.8,KU151,Isojoki
KU151,2019,75.3,5.4,148.0,KU151,2019,5.4,KU151,Isojoki
KU151,2020,75.3,6.2,150.0,KU151,2020,6.2,KU151,Isojoki
KU151,2021,76.6,6.6,151.0,KU151,2021,6.6,KU151,Isojoki
KU151,2022,77.5,6.5,147.0,KU151,2022,6.5,KU151,Isojoki
KU151,2023,78.7,5.9,144.0,KU151,2023,5.9,KU151,Isojoki
KU151,2024,78.6,6.2,139.0,KU151,2024,6.2,KU151,Isojoki
KU152,1987,71.6,4.8,132.0,KU152,1987,4.8,KU152,Isokyrö
KU152,1988,73.6,4.1,128.0,KU152,1988,4.1,KU152,Isokyrö
KU152,1989,73.7,3.8,125.0,KU152,1989,3.8,KU152,Isokyrö
KU152,1990,72.7,4.8,131.0,KU152,1990,4.8,KU152,Isokyrö
KU152,1991,67.8,10.8,146.0,KU152,1991,10.8,KU152,Isokyrö
KU152,1992,62.3,18.1,169.0,KU152,1992,18.1,KU152,Isokyrö
KU152,1993,60.7,18.5,176.0,KU152,1993,18.5,KU152,Isokyrö
KU152,1994,61.4,18.5,176.0,KU152,1994,18.5,KU152,Isokyrö
KU152,1995,61.8,18.9,174.0,KU152,1995,18.9,KU152,Isokyrö
KU152,1996,62.5,16.1,170.0,KU152,1996,16.1,KU152,Isokyrö
KU152,1997,64.8,14.3,161.0,KU152,1997,14.3,KU152,Isokyrö
KU152,1998,67.4,13.2,154.0,KU152,1998,13.2,KU152,Isokyrö
KU152,1999,66.5,13.9,155.0,KU152,1999,13.9,KU152,Isokyrö
KU152,2000,69.3,9.8,147.0,KU152,2000,9.8,KU152,Isokyrö
KU152,2001,69.4,9.8,147.0,KU152,2001,9.8,KU152,Isokyrö
KU152,2002,69.2,9.1,148.0,KU152,2002,9.1,KU152,Isokyrö
KU152,2003,68.9,9.5,150.0,KU152,2003,9.5,KU152,Isokyrö
KU152,2004,68.9,9.2,150.0,KU152,2004,9.2,KU152,Isokyrö
KU152,2005,70.7,8.0,144.0,KU152,2005,8.0,KU152,Isokyrö
KU152,2006,73.0,6.1,138.0,KU152,2006,6.1,KU152,Isokyrö
KU152,2007,72.6,5.8,139.0,KU152,2007,5.8,KU152,Isokyrö
KU152,2008,72.7,5.7,139.0,KU152,2008,5.7,KU152,Isokyrö
KU152,2009,69.5,8.1,148.0,KU152,2009,8.1,KU152,Isokyrö
KU152,2010,72.0,6.3,139.0,KU152,2010,6.3,KU152,Isokyrö
KU152,2011,73.3,5.8,136.0,KU152,2011,5.8,KU152,Isokyrö
KU152,2012,71.8,7.7,143.0,KU152,2012,7.7,KU152,Isokyrö
KU152,2013,71.5,9.6,148.0,KU152,2013,9.6,KU152,Isokyrö
KU152,2014,71.8,10.9,150.0,KU152,2014,10.9,KU152,Isokyrö
